date,pid,price,regular,promo,label,until
2026-09-16,550859,5.19,5.19,0,,
2026-09-16,552327,0.45,0.45,0,,
2026-09-16,552911,0.99,0.99,0,,
2026-09-16,553217,3.48,3.48,0,,
2026-09-16,553316,5.99,5.99,0,,
2026-09-16,556941,3.95,3.95,0,,
2026-09-16,557147,5.99,5.99,0,,
2026-09-16,558922,1.95,1.95,0,,
2026-09-16,560486,1.89,1.89,0,,
2026-09-16,561456,1.99,1.99,0,,
2026-09-16,561656,4.95,4.95,0,,
2026-09-16,563634,1.05,1.05,0,,
2026-09-16,563781,2.65,2.65,0,,
2026-09-16,566916,3.15,3.15,0,,
2026-09-16,567058,4.99,4.99,0,,
2026-09-16,567323,1.99,1.99,0,,
2026-09-16,568606,9.45,9.45,0,,
2026-09-16,573927,2.79,2.79,0,,
2026-09-16,574013,3.49,3.49,0,,
2026-09-16,575389,1.55,1.55,0,,
2026-09-16,575818,4.99,4.99,0,,
2026-09-16,576072,5.49,5.49,0,,
2026-09-16,576210,1.99,1.99,0,,
2026-09-16,578228,1.79,1.79,0,,
2026-09-16,578237,1.99,1.99,0,,
2026-09-16,578243,1.35,1.35,0,,
2026-09-16,578859,6.49,6.49,0,,
2026-09-16,580022,2.65,2.65,0,,
2026-09-16,581002,1.58,1.58,0,,
2026-09-16,581120,0.65,0.65,0,,
2026-09-16,581159,0.65,0.65,0,,
2026-09-16,581397,2.69,2.69,0,,
2026-09-16,581462,2.69,2.69,0,,
2026-09-16,582696,7.99,7.99,0,,
2026-09-16,582723,7.99,7.99,0,,
2026-09-16,584886,2.79,2.79,0,,
2026-09-16,585178,3.29,3.29,0,,
2026-09-16,586746,3.49,3.49,0,,
2026-09-16,586782,1.15,1.15,0,,
2026-09-16,587260,1.08,1.08,0,,
2026-09-16,588731,0.65,0.65,0,,
2026-09-16,588845,3.99,3.99,0,,
2026-09-16,589368,4.95,4.95,0,,
2026-09-16,590119,6.99,6.99,0,,
2026-09-16,594021,2.79,2.79,0,,
2026-09-16,595991,3.95,3.95,0,,
2026-09-16,596601,0.99,0.99,0,,
2026-09-16,599636,0.99,0.99,0,,
2026-09-16,599873,0.39,0.39,0,,
2026-09-16,599876,0.39,0.39,0,,
2026-09-16,599922,0.79,0.79,0,,
2026-09-16,603193,4.75,4.75,0,,
2026-09-16,603543,8.55,8.55,0,,
2026-09-16,604122,9.49,9.49,0,,
2026-09-16,605794,29.90,29.90,0,,
2026-09-16,606419,0.65,0.65,0,,
2026-09-16,607047,3.49,3.49,0,,
2026-09-16,612859,2.99,2.99,0,,
2026-09-16,613578,7.95,7.95,0,,
2026-09-16,614357,1.95,1.95,0,,
2026-09-16,615118,3.99,3.99,0,,
2026-09-16,615890,2.15,2.15,0,,
2026-09-16,616489,4.59,4.59,0,,
2026-09-16,616562,2.59,2.59,0,,
2026-09-16,617847,1.19,1.19,0,,
2026-09-16,620156,4.39,4.39,0,,
2026-09-16,622285,49.90,49.90,0,,
2026-09-16,622583,0.79,0.79,0,,
2026-09-16,625021,6.49,6.49,0,,
2026-09-16,625269,1.12,1.12,0,,
2026-09-16,625884,1.55,1.55,0,,
2026-09-16,626767,3.59,3.59,0,,
2026-09-16,627066,8.45,8.45,0,,
2026-09-16,628053,2.29,2.29,0,,
2026-09-16,628171,6.99,6.99,0,,
2026-09-16,629270,14.99,14.99,0,,
2026-09-16,629296,1.59,1.59,0,,
2026-09-16,629308,1.59,1.59,0,,
2026-09-16,631370,15.99,15.99,0,,
2026-09-16,631900,0.85,0.85,0,,
2026-09-16,632312,13.39,13.39,0,,
2026-09-16,634052,3.35,3.35,0,,
2026-09-16,634704,1.95,1.95,0,,
2026-09-16,635292,7.99,7.99,0,,
2026-09-16,635296,7.99,7.99,0,,
2026-09-16,635479,7.45,7.45,0,,
2026-09-16,635511,1.49,1.49,0,,
2026-09-16,636012,3.99,3.99,0,,
2026-09-16,636493,3.49,3.49,0,,
2026-09-16,641441,5.79,5.79,0,,
2026-09-16,643169,1.59,1.59,0,,
2026-09-16,644729,11.99,11.99,0,,
2026-09-16,645301,6.99,6.99,0,,
2026-09-16,645605,0.99,0.99,0,,
2026-09-16,645768,4.65,4.65,0,,
2026-09-16,646325,0.29,0.29,0,,
2026-09-16,647084,2.55,2.55,0,,
2026-09-16,647088,0.99,0.99,0,,
2026-09-16,647831,5.95,5.95,0,,
2026-09-16,648553,3.99,3.99,0,,
2026-09-16,649325,1.49,1.49,0,,
2026-09-16,649385,1.95,1.95,0,,
2026-09-16,649414,1.19,1.19,0,,
2026-09-16,650672,6.99,6.99,0,,
2026-09-16,650725,2.99,2.99,0,,
2026-09-16,651348,2.75,2.75,0,,
2026-09-16,651487,2.75,2.75,0,,
2026-09-16,651977,4.79,4.79,0,,
2026-09-16,653952,3.99,3.99,0,,
2026-09-16,656529,9.95,9.95,0,,
2026-09-16,656976,4.99,4.99,0,,
2026-09-16,657423,2.29,2.29,0,,
2026-09-16,658879,0.65,0.65,0,,
2026-09-16,659321,2.99,2.99,0,,
2026-09-16,660792,5.09,5.09,0,,
2026-09-16,662744,1.99,1.99,0,,
2026-09-16,665442,6.99,6.99,0,,
2026-09-16,665695,3.49,3.49,0,,
2026-09-16,666665,3.25,3.25,0,,
2026-09-16,668713,6.65,6.65,0,,
2026-09-16,669305,2.99,2.99,0,,
2026-09-16,669315,8.99,8.99,0,,
2026-09-16,669335,5.99,5.99,0,,
2026-09-16,670488,4.89,4.89,0,,
2026-09-16,670784,3.49,3.49,0,,
2026-09-16,671441,0.87,0.87,0,,
2026-09-16,671595,3.95,3.95,0,,
2026-09-16,674966,1.69,1.69,0,,
2026-09-16,676399,0.63,0.63,0,,
2026-09-16,676465,1.38,1.38,0,,
2026-09-16,677376,3.97,3.97,0,,
2026-09-16,677965,7.95,7.95,0,,
2026-09-16,678169,3.99,3.99,0,,
2026-09-16,678446,7.95,7.95,0,,
2026-09-16,679417,1.29,1.29,0,,
2026-09-16,679848,4.29,4.29,0,,
2026-09-16,681254,14.99,14.99,0,,
2026-09-16,681998,2.49,2.49,0,,
2026-09-16,682273,1.49,1.49,0,,
2026-09-16,683022,0.95,0.95,0,,
2026-09-16,688261,2.39,2.39,0,,
2026-09-16,692803,10.99,10.99,0,,
2026-09-16,693107,1.89,1.89,0,,
2026-09-16,693428,4.49,4.49,0,,
2026-09-16,693997,1.49,1.49,0,,
2026-09-16,697309,5.89,5.89,0,,
2026-09-16,697787,2.89,2.89,0,,
2026-09-16,698441,0.99,0.99,0,,
2026-09-16,699298,7.99,7.99,0,,
2026-09-16,701258,11.99,11.99,0,,
2026-09-16,701905,5.89,5.89,0,,
2026-09-16,703418,1.99,1.99,0,,
2026-09-16,706847,3.99,3.99,0,,
2026-09-16,706848,4.25,4.25,0,,
2026-09-16,708006,11.99,11.99,0,,
2026-09-16,708441,1.25,1.25,0,,
2026-09-16,709224,1.95,1.95,0,,
2026-09-16,709596,1.59,1.59,0,,
2026-09-16,711141,1.99,1.99,0,,
2026-09-16,711226,1.49,1.49,0,,
2026-09-16,711292,5.99,5.99,0,,
2026-09-16,712014,2.95,2.95,0,,
2026-09-16,712351,3.49,3.49,0,,
2026-09-16,712422,5.49,5.49,0,,
2026-09-16,712589,5.49,5.49,0,,
2026-09-16,712760,1.59,1.59,0,,
2026-09-16,713027,2.49,2.49,0,,
2026-09-16,713210,9.95,9.95,0,,
2026-09-16,713261,2.99,2.99,0,,
2026-09-16,714041,2.99,2.99,0,,
2026-09-16,715520,2.89,2.89,0,,
2026-09-16,715680,3.65,3.65,0,,
2026-09-16,715718,4.49,4.49,0,,
2026-09-16,715926,0.75,0.75,0,,
2026-09-16,716695,3.35,3.35,0,,
2026-09-16,718202,13.95,13.95,0,,
2026-09-16,719196,1.99,1.99,0,,
2026-09-16,719199,1.99,1.99,0,,
2026-09-16,719524,14.99,14.99,0,,
2026-09-16,719554,0.99,0.99,0,,
2026-09-16,719889,5.99,5.99,0,,
2026-09-16,720832,0.69,0.69,0,,
2026-09-16,725265,4.79,4.79,0,,
2026-09-16,725683,1.19,1.19,0,,
2026-09-16,725742,9.99,9.99,0,,
2026-09-16,726249,1.99,1.99,0,,
2026-09-16,726972,5.99,5.99,0,,
2026-09-16,727223,8.65,8.65,0,,
2026-09-16,727966,9.99,9.99,0,,
2026-09-16,728969,5.99,5.99,0,,
2026-09-16,729825,5.99,5.99,0,,
2026-09-16,730290,19.99,19.99,0,,
2026-09-16,730404,9.99,9.99,0,,
2026-09-16,730533,0.79,0.79,0,,
2026-09-16,730880,0.75,0.75,0,,
2026-09-16,730896,0.75,0.75,0,,
2026-09-16,732249,7.99,7.99,0,,
2026-09-16,732849,9.99,9.99,0,,
2026-09-16,733158,9.99,9.99,0,,
2026-09-16,733950,14.99,14.99,0,,
2026-09-16,734256,1.69,1.69,0,,
2026-09-16,734792,1.19,1.19,0,,
2026-09-16,735010,29.99,29.99,0,,
2026-09-16,735269,0.59,0.59,0,,
2026-09-16,735487,3.99,3.99,0,,
2026-09-16,735820,3.55,3.55,0,,
2026-09-16,735905,1.85,1.85,0,,
2026-09-16,742757,1.99,1.99,0,,
2026-09-16,743697,5.99,5.99,0,,
2026-09-16,744400,9.99,9.99,0,,
2026-09-16,744467,10.90,10.90,0,,
2026-09-16,744572,4.79,4.79,0,,
2026-09-16,744802,2.49,2.49,0,,
2026-09-16,745826,1.59,1.59,0,,
2026-09-16,746052,3.99,3.99,0,,
2026-09-16,746777,5.99,5.99,0,,
2026-09-16,746878,1.79,1.79,0,,
2026-09-16,746885,1.79,1.79,0,,
2026-09-16,749638,4.49,4.49,0,,
2026-09-16,749810,9.99,9.99,0,,
2026-09-16,751813,11.49,11.49,0,,
2026-09-16,752592,6.89,6.89,0,,
2026-09-16,753294,1.15,1.15,0,,
2026-09-16,754433,6.69,6.69,0,,
2026-09-16,756378,4.99,4.99,0,,
2026-09-16,756780,7.99,7.99,0,,
2026-09-16,756943,6.79,6.79,0,,
2026-09-16,757066,16.29,16.29,0,,
2026-09-16,757820,2.25,2.25,0,,
2026-09-16,758662,15.89,15.89,0,,
2026-09-16,759249,3.49,3.49,0,,
2026-09-16,759318,24.90,24.90,0,,
2026-09-16,760175,1.55,1.55,0,,
2026-09-16,760200,1.55,1.55,0,,
2026-09-16,763415,3.99,3.99,0,,
2026-09-16,764024,1.89,1.89,0,,
2026-09-16,764028,2.99,2.99,0,,
2026-09-16,764186,4.29,4.29,0,,
2026-09-16,767399,2.79,2.79,0,,
2026-09-16,767969,5.99,5.99,0,,
2026-09-16,768210,8.95,8.95,0,,
2026-09-16,768747,1.55,1.55,0,,
2026-09-16,768865,3.75,3.75,0,,
2026-09-16,771798,1.11,1.11,0,,
2026-09-16,773549,3.95,3.95,0,,
2026-09-16,774659,17.25,17.25,0,,
2026-09-16,774682,17.25,17.25,0,,
2026-09-16,778096,7.89,7.89,0,,
2026-09-16,778633,9.99,9.99,0,,
2026-09-16,100006001,4.39,4.39,0,,
2026-09-16,100006002,4.39,4.39,0,,
2026-09-16,100009001,4.79,4.79,0,,
2026-09-16,100009002,4.79,4.79,0,,
2026-09-16,100126001,4.99,4.99,0,,
2026-09-16,100126002,4.99,4.99,0,,
2026-09-16,100197001,6.45,6.45,0,,
2026-09-16,100197002,6.45,6.45,0,,
2026-09-16,100197004,6.45,6.45,0,,
2026-09-16,101968001,1.09,1.09,0,,
2026-09-16,101968002,1.09,1.09,0,,
2026-09-16,102080002,1.45,1.45,0,,
2026-09-16,102115001,1.49,1.49,0,,
2026-09-16,102684001,4.79,4.79,0,,
2026-09-16,102684002,4.79,4.79,0,,
2026-09-16,102684003,4.79,4.79,0,,
2026-09-16,102750002,1.89,1.89,0,,
2026-09-16,110593002,2.65,2.65,0,,
2026-09-16,110593003,2.65,2.65,0,,
2026-09-16,110697001,1.85,1.85,0,,
2026-09-16,110697002,1.85,1.85,0,,
2026-09-16,110697003,1.85,1.85,0,,
2026-09-16,110750001,2.69,2.69,0,,
2026-09-16,110750002,2.69,2.69,0,,
2026-09-16,110846001,3.49,3.49,0,,
2026-09-16,110846003,3.49,3.49,0,,
2026-09-16,110846005,3.49,3.49,0,,
2026-09-16,110850001,1.75,1.75,0,,
2026-09-16,110850002,1.75,1.75,0,,
2026-09-16,110850005,1.75,1.75,0,,
2026-09-16,110861001,0.99,0.99,0,,
2026-09-16,110861002,0.99,0.99,0,,
2026-09-16,110861003,0.99,0.99,0,,
2026-09-16,110861004,0.99,0.99,0,,
2026-09-16,110866001,0.69,0.69,0,,
2026-09-16,110866002,0.69,0.69,0,,
2026-09-16,110869001,0.59,0.59,0,,
2026-09-16,110869002,0.59,0.59,0,,
2026-09-16,110922002,1.15,1.15,0,,
2026-09-16,111016001,1.59,1.59,0,,
2026-09-16,111016003,1.59,1.59,0,,
2026-09-16,111016004,1.59,1.59,0,,
2026-09-16,111064001,1.25,1.25,0,,
2026-09-16,111064002,1.25,1.25,0,,
2026-09-16,111111002,1.59,1.59,0,,
2026-09-16,111111003,1.59,1.59,0,,
2026-09-16,111111005,1.59,1.59,0,,
2026-09-16,111111006,1.59,1.59,0,,
2026-09-16,111308001,2.49,2.49,0,,
2026-09-16,111308002,2.49,2.49,0,,
2026-09-16,111429001,3.59,3.59,0,,
2026-09-16,111429002,3.59,3.59,0,,
2026-09-16,111429003,3.59,3.59,0,,
2026-09-16,111481001,0.99,0.99,0,,
2026-09-16,111481002,0.99,0.99,0,,
2026-09-16,111647001,2.35,2.35,0,,
2026-09-16,111647002,2.35,2.35,0,,
2026-09-16,111647003,2.35,2.35,0,,
2026-09-16,111647004,2.35,2.35,0,,
2026-09-16,111839004,1.49,1.49,0,,
2026-09-16,111839005,1.49,1.49,0,,
2026-09-16,111839006,1.49,1.49,0,,
2026-09-16,111924003,1.75,1.75,0,,
2026-09-16,111924006,1.75,1.75,0,,
2026-09-16,111924009,1.75,1.75,0,,
2026-09-16,112035003,2.79,2.79,0,,
2026-09-16,112058001,0.75,0.75,0,,
2026-09-16,112058003,0.75,0.75,0,,
2026-09-16,112058004,0.75,0.75,0,,
2026-09-16,112284001,2.99,2.99,0,,
2026-09-16,112284002,2.99,2.99,0,,
2026-09-16,112310001,3.69,3.69,0,,
2026-09-16,112310002,3.69,3.69,0,,
2026-09-16,112480002,3.09,3.09,0,,
2026-09-16,112480003,3.09,3.09,0,,
2026-09-16,112480004,3.09,3.09,0,,
2026-09-16,112828002,1.68,1.68,0,,
2026-09-16,113014002,1.99,1.99,0,,
2026-09-16,113014004,1.99,1.99,0,,
2026-09-16,113014005,1.99,1.99,0,,
2026-09-16,113188002,3.49,3.49,0,,
2026-09-16,113188003,3.49,3.49,0,,
2026-09-16,113188004,3.49,3.49,0,,
2026-09-16,113337002,5.29,5.29,0,,
2026-09-16,113337003,5.29,5.29,0,,
2026-09-16,113337004,5.29,5.29,0,,
2026-09-16,113432001,1.99,1.99,0,,
2026-09-16,113432002,1.99,1.99,0,,
2026-09-16,113630001,3.99,3.99,0,,
2026-09-16,113630002,3.99,3.99,0,,
2026-09-16,113721001,2.39,2.39,0,,
2026-09-16,113767001,1.79,1.79,0,,
2026-09-16,113767002,1.79,1.79,0,,
2026-09-16,113767004,1.79,1.79,0,,
2026-09-16,113930001,4.39,4.39,0,,
2026-09-16,113930002,4.39,4.39,0,,
2026-09-16,113930003,4.39,4.39,0,,
2026-09-16,114049001,1.65,1.65,0,,
2026-09-16,114049003,1.65,1.65,0,,
2026-09-16,114049004,1.65,1.65,0,,
2026-09-16,114049005,1.65,1.65,0,,
2026-09-16,114305002,2.45,2.45,0,,
2026-09-16,114305005,2.45,2.45,0,,
2026-09-16,114305006,2.45,2.45,0,,
2026-09-16,116880002,1.99,1.99,0,,
2026-09-16,116880003,1.99,1.99,0,,
2026-09-16,116880006,1.99,1.99,0,,
2026-09-16,116880007,1.99,1.99,0,,
2026-09-16,155755001,2.09,2.09,0,,
2026-09-16,155755002,2.09,2.09,0,,
2026-09-16,155755003,2.09,2.09,0,,
2026-09-16,155841001,1.49,1.49,0,,
2026-09-16,155841002,1.49,1.49,0,,
2026-09-16,155841003,1.49,1.49,0,,
2026-09-16,155876001,1.99,1.99,0,,
2026-09-16,155876002,1.99,1.99,0,,
2026-09-16,155893001,1.45,1.45,0,,
2026-09-16,155893002,1.45,1.45,0,,
2026-09-16,155962001,2.99,2.99,0,,
2026-09-16,155962002,2.99,2.99,0,,
2026-09-16,156081002,1.89,1.89,0,,
2026-09-16,156081003,1.89,1.89,0,,
2026-09-16,156081004,1.89,1.89,0,,
2026-09-16,156104003,2.35,2.35,0,,
2026-09-16,156260003,0.85,0.85,0,,
2026-09-16,156317001,2.29,2.29,0,,
2026-09-16,156317002,2.29,2.29,0,,
2026-09-16,156317003,2.29,2.29,0,,
2026-09-16,156414001,1.55,1.55,0,,
2026-09-16,156489001,2.85,2.85,0,,
2026-09-16,156511001,6.19,6.19,0,,
2026-09-16,156511002,6.19,6.19,0,,
2026-09-16,156553001,2.99,2.99,0,,
2026-09-16,156626002,2.45,2.45,0,,
2026-09-16,156741001,3.89,3.89,0,,
2026-09-16,156741002,3.89,3.89,0,,
2026-09-16,156741003,3.89,3.89,0,,
2026-09-16,156924001,1.49,1.49,0,,
2026-09-16,157076001,1.65,1.65,0,,
2026-09-16,157076002,1.65,1.65,0,,
2026-09-16,157076005,1.65,1.65,0,,
2026-09-16,157178001,2.99,2.99,0,,
2026-09-16,157178002,2.99,2.99,0,,
2026-09-16,157240001,1.49,1.49,0,,
2026-09-16,157240002,1.49,1.49,0,,
2026-09-16,157241001,1.19,1.19,0,,
2026-09-16,157266001,2.99,2.99,0,,
2026-09-16,157266002,2.99,2.99,0,,
2026-09-16,157441001,2.99,2.99,0,,
2026-09-16,157442001,2.99,2.99,0,,
2026-09-16,157442002,2.99,2.99,0,,
2026-09-16,157861001,3.35,3.35,0,,
2026-09-16,169570001,3.79,3.79,0,,
2026-09-16,169570002,3.79,3.79,0,,
2026-09-16,169570003,3.79,3.79,0,,
2026-09-16,169570004,3.79,3.79,0,,
2026-09-16,169570005,3.79,3.79,0,,
2026-09-16,171732001,0.99,0.99,0,,
2026-09-16,177188001,3.65,3.65,0,,
2026-09-16,177188002,3.65,3.65,0,,
2026-09-16,177188003,3.65,3.65,0,,
2026-09-16,178146001,0.94,0.94,0,,
2026-09-16,178450001,0.79,0.79,0,,
2026-09-16,178450002,0.79,0.79,0,,
2026-09-16,180342001,1.99,1.99,0,,
2026-09-16,180342002,1.99,1.99,0,,
2026-09-16,181264004,2.75,2.75,0,,
2026-09-16,181264006,2.75,2.75,0,,
2026-09-16,182243002,13.99,13.99,0,,
2026-09-16,182533002,2.49,2.49,0,,
2026-09-16,182533003,2.49,2.49,0,,
2026-09-16,182533008,2.49,2.49,0,,
2026-09-16,186890006,1.49,1.49,0,,
2026-09-16,186890009,1.49,1.49,0,,
2026-09-16,186890010,1.49,1.49,0,,
2026-09-16,186890011,1.49,1.49,0,,
2026-09-16,186890012,1.49,1.49,0,,
2026-09-16,186890013,1.49,1.49,0,,
2026-09-16,187051003,2.99,2.99,0,,
2026-09-16,187051010,2.99,2.99,0,,
2026-09-16,187051011,2.99,2.99,0,,
2026-09-16,187051012,2.99,2.99,0,,
2026-09-16,187133002,1.85,1.85,0,,
2026-09-16,187133003,1.85,1.85,0,,
2026-09-16,187133006,1.85,1.85,0,,
2026-09-16,187289001,2.49,2.49,0,,
2026-09-16,187289003,2.49,2.49,0,,
2026-09-16,187371001,2.99,2.99,0,,
2026-09-16,187371002,2.99,2.99,0,,
2026-09-16,187371003,2.99,2.99,0,,
2026-09-16,187621002,3.65,3.65,0,,
2026-09-16,188405001,1.79,1.79,0,,
2026-09-16,188405002,1.79,1.79,0,,
2026-09-16,191415005,3.95,3.95,0,,
2026-09-16,191415009,3.95,3.95,0,,
2026-09-16,191455001,1.39,1.39,0,,
2026-09-16,191455002,1.39,1.39,0,,
2026-09-16,191671002,4.49,4.49,0,,
2026-09-16,191671003,4.49,4.49,0,,
2026-09-16,191671004,4.49,4.49,0,,
2026-09-16,191707002,1.98,1.98,0,,
2026-09-16,191707003,1.98,1.98,0,,
2026-09-16,191879001,2.99,2.99,0,,
2026-09-16,191879002,2.99,2.99,0,,
2026-09-16,191879005,2.99,2.99,0,,
2026-09-16,191979005,6.49,6.49,0,,
2026-09-16,192110002,3.15,3.15,0,,
2026-09-16,192110003,3.15,3.15,0,,
2026-09-16,192110004,3.15,3.15,0,,
2026-09-16,192110005,3.15,3.15,0,,
2026-09-16,194107001,0.99,0.99,0,,
2026-09-16,194107002,0.99,0.99,0,,
2026-09-16,194107003,0.99,0.99,0,,
2026-09-16,194327001,1.59,1.59,0,,
2026-09-16,194327002,1.59,1.59,0,,
2026-09-16,194571006,0.99,0.99,0,,
2026-09-16,194571010,0.99,0.99,0,,
2026-09-16,194571011,0.99,0.99,0,,
2026-09-16,194571012,0.99,0.99,0,,
2026-09-16,194630001,2.69,2.69,0,,
2026-09-16,194630002,2.69,2.69,0,,
2026-09-16,194630004,2.69,2.69,0,,
2026-09-16,194630005,2.69,2.69,0,,
2026-09-16,197995002,2.99,2.99,0,,
2026-09-16,198217001,1.99,1.99,0,,
2026-09-16,198217002,1.99,1.99,0,,
2026-09-16,198407001,2.49,2.49,0,,
2026-09-16,198407004,2.49,2.49,0,,
2026-09-16,198407005,2.49,2.49,0,,
2026-09-16,199713001,2.99,2.99,0,,
2026-09-16,199713002,2.99,2.99,0,,
2026-09-16,199713005,2.99,2.99,0,,
2026-09-16,201264002,0.79,0.79,0,,
2026-09-16,201264003,0.79,0.79,0,,
2026-09-16,201744001,5.79,5.79,0,,
2026-09-16,201744002,5.79,5.79,0,,
2026-09-16,202755002,2.05,2.05,0,,
2026-09-16,202835001,1.95,1.95,0,,
2026-09-16,202835002,1.95,1.95,0,,
2026-09-16,203106004,3.89,3.89,0,,
2026-09-16,203173003,2.64,2.64,0,,
2026-09-16,203253001,3.49,3.49,0,,
2026-09-16,203644001,2.15,2.15,0,,
2026-09-16,203644003,2.15,2.15,0,,
2026-09-16,203657001,1.65,1.65,0,,
2026-09-16,203657002,1.65,1.65,0,,
2026-09-16,204229001,1.99,1.99,0,,
2026-09-16,204229002,1.99,1.99,0,,
2026-09-16,204229003,1.99,1.99,0,,
2026-09-16,204229004,1.99,1.99,0,,
2026-09-16,204229005,1.99,1.99,0,,
2026-09-16,204229007,1.99,1.99,0,,
2026-09-16,204376001,1.89,1.89,0,,
2026-09-16,204376002,1.89,1.89,0,,
2026-09-16,204376003,1.89,1.89,0,,
2026-09-16,204376004,1.89,1.89,0,,
2026-09-16,204567001,3.79,3.79,0,,
2026-09-16,204567002,3.79,3.79,0,,
2026-09-16,204568001,3.99,3.99,0,,
2026-09-16,204568002,3.99,3.99,0,,
2026-09-16,212039001,4.49,4.49,0,,
2026-09-16,212039002,4.49,4.49,0,,
2026-09-16,261311,2.79,2.79,0,,
2026-09-16,264550001,2.95,2.95,0,,
2026-09-16,264550002,2.95,2.95,0,,
2026-09-16,264550003,2.95,2.95,0,,
2026-09-16,270104001,2.99,2.99,0,,
2026-09-16,270104002,2.99,2.99,0,,
2026-09-16,270211001,3.95,3.95,0,,
2026-09-16,270211002,3.95,3.95,0,,
2026-09-16,270352001,3.99,3.99,0,,
2026-09-16,270352002,3.99,3.99,0,,
2026-09-16,270721001,3.89,3.89,0,,
2026-09-16,270721002,3.89,3.89,0,,
2026-09-16,271649002,3.49,3.49,0,,
2026-09-16,273295001,2.79,2.79,0,,
2026-09-16,275027001,3.49,3.49,0,,
2026-09-16,275027003,3.49,3.49,0,,
2026-09-16,275083001,2.99,2.99,0,,
2026-09-16,275083002,2.99,2.99,0,,
2026-09-16,276258001,2.69,2.69,0,,
2026-09-16,276258002,2.69,2.69,0,,
2026-09-16,276258003,2.69,2.69,0,,
2026-09-16,276258004,2.69,2.69,0,,
2026-09-16,277360001,4.39,4.39,0,,
2026-09-16,277360002,4.39,4.39,0,,
2026-09-16,277360003,4.39,4.39,0,,
2026-09-16,277360004,4.39,4.39,0,,
2026-09-16,279331001,4.99,4.99,0,,
2026-09-16,279331002,4.99,4.99,0,,
2026-09-16,281975001,1.59,1.59,0,,
2026-09-16,281975002,1.59,1.59,0,,
2026-09-16,281975003,1.59,1.59,0,,
2026-09-16,283055001,4.09,4.09,0,,
2026-09-16,283055002,4.09,4.09,0,,
2026-09-16,283055003,4.09,4.09,0,,
2026-09-16,284292001,0.99,0.99,0,,
2026-09-16,284292002,0.99,0.99,0,,
2026-09-16,284292003,0.99,0.99,0,,
2026-09-16,286527001,6.89,6.89,0,,
2026-09-16,287178001,0.74,0.74,0,,
2026-09-16,287178002,0.74,0.74,0,,
2026-09-16,287779002,1.85,1.85,0,,
2026-09-16,287779003,1.85,1.85,0,,
2026-09-16,287832001,5.29,5.29,0,,
2026-09-16,287832002,5.29,5.29,0,,
2026-09-16,287832003,5.29,5.29,0,,
2026-09-16,287832004,5.29,5.29,0,,
2026-09-16,287842001,3.59,3.59,0,,
2026-09-16,287842002,3.59,3.59,0,,
2026-09-16,287997001,2.45,2.45,0,,
2026-09-16,287997002,2.45,2.45,0,,
2026-09-16,287997003,2.45,2.45,0,,
2026-09-16,288010001,2.49,2.49,0,,
2026-09-16,288010002,2.49,2.49,0,,
2026-09-16,288012001,2.95,2.95,0,,
2026-09-16,288012002,2.95,2.95,0,,
2026-09-16,288021001,14.95,14.95,0,,
2026-09-16,288021002,14.95,14.95,0,,
2026-09-16,288021003,14.95,14.95,0,,
2026-09-16,288021004,14.95,14.95,0,,
2026-09-16,288032001,1.99,1.99,0,,
2026-09-16,288032002,1.99,1.99,0,,
2026-09-16,288034001,4.49,4.49,0,,
2026-09-16,288034002,4.49,4.49,0,,
2026-09-16,288042001,5.99,5.99,0,,
2026-09-16,288042002,5.99,5.99,0,,
2026-09-16,288042003,5.99,5.99,0,,
2026-09-16,288060001,17.95,17.95,0,,
2026-09-16,288060002,17.95,17.95,0,,
2026-09-16,288060003,17.95,17.95,0,,
2026-09-16,288060004,17.95,17.95,0,,
2026-09-16,288064001,2.89,2.89,0,,
2026-09-16,288069001,2.09,2.09,0,,
2026-09-16,288069002,2.09,2.09,0,,
2026-09-16,288069003,2.09,2.09,0,,
2026-09-16,288070001,4.09,4.09,0,,
2026-09-16,288070002,4.09,4.09,0,,
2026-09-16,288101,5.89,5.89,0,,
2026-09-16,288111001,1.79,1.79,0,,
2026-09-16,288111002,1.79,1.79,0,,
2026-09-16,288124002,2.49,2.49,0,,
2026-09-16,288191002,3.19,3.19,0,,
2026-09-16,288191003,3.19,3.19,0,,
2026-09-16,288191004,3.19,3.19,0,,
2026-09-16,288215001,2.95,2.95,0,,
2026-09-16,288215002,2.95,2.95,0,,
2026-09-16,288261001,9.99,9.99,0,,
2026-09-16,288261002,9.99,9.99,0,,
2026-09-16,288274001,2.19,2.19,0,,
2026-09-16,288274002,2.19,2.19,0,,
2026-09-16,288274003,2.19,2.19,0,,
2026-09-16,288274005,2.19,2.19,0,,
2026-09-16,288316002,3.99,3.99,0,,
2026-09-16,288316003,3.99,3.99,0,,
2026-09-16,288316004,3.99,3.99,0,,
2026-09-16,288331001,1.49,1.49,0,,
2026-09-16,288339001,2.69,2.69,0,,
2026-09-16,288399001,3.89,3.89,0,,
2026-09-16,288399002,3.89,3.89,0,,
2026-09-16,288407001,2.45,2.45,0,,
2026-09-16,288407002,2.45,2.45,0,,
2026-09-16,288423001,3.49,3.49,0,,
2026-09-16,288423002,3.49,3.49,0,,
2026-09-16,288426001,3.49,3.49,0,,
2026-09-16,288445001,1.45,1.45,0,,
2026-09-16,288445002,1.45,1.45,0,,
2026-09-16,288453001,9.99,9.99,0,,
2026-09-16,288453002,9.99,9.99,0,,
